timestamp,cash,market_value,total_equity
2026-03-12 17:00:09.999371,96944.12950192,3049.7669031417845,99993.8964050618
2026-03-12 17:00:09.999936,90949.07398448001,9032.850539030456,99981.92452351048
2026-03-12 17:00:10.000629,86256.36218388002,13716.191629362489,99972.5538132425
2026-03-12 17:00:10.001466,81682.36717106002,18281.05184074478,99963.4190118048
2026-03-12 17:00:10.055890,84768.15348263002,15831.022753598023,100599.17623622804
2026-03-12 17:00:10.056288,89607.45816793002,10982.023405949403,100589.48157387943
2026-03-12 17:00:10.059848,94183.08197899001,6022.68581217041,100205.76779116043
2026-03-12 17:00:10.069888,99746.68554859002,0.0,99746.68554859002
2026-03-12 17:00:10.161033,90025.42576112002,9701.84520357666,99727.27096469668
2026-03-12 17:00:10.171104,88037.07323952002,11678.006775970458,99715.08001549047
2026-03-12 17:00:10.171705,84832.10284885002,14876.578029912565,99708.68087876258
2026-03-12 17:00:10.177160,78065.66443596002,21583.226110858155,99648.89054681818
2026-03-12 17:00:10.178550,70799.35463790002,28835.02538358307,99634.38002148308
2026-03-12 17:00:10.183729,77671.05224548002,22108.22095328712,99779.27319876714
2026-03-12 17:00:10.184448,84931.39197176002,14833.342312332154,99764.73428409218
2026-03-12 17:00:10.190040,76421.25289932002,23908.478375785067,100329.73127510509
2026-03-12 17:00:10.191045,67911.11424395003,32401.619327873996,100312.73357182402
2026-03-12 17:00:10.273601,69875.69908283002,32402.760187747957,102278.45927057798
2026-03-12 17:00:10.284275,68008.83433167002,35066.37569616089,103075.21002783091
2026-03-12 17:00:10.288893,69848.32166551003,32572.970085205838,102421.29175071587
2026-03-12 17:00:10.334205,73271.57739468003,29640.40088301697,102911.978277697
2026-03-12 17:00:10.342412,71663.76181078004,31547.622649881745,103211.38446066178
2026-03-12 17:00:10.343239,67795.64464306003,35408.012464780426,103203.65710784047
2026-03-12 17:00:10.364842,69400.00701156004,34996.54583195114,104396.55284351118
2026-03-12 17:00:10.398819,73217.38558878005,31618.56491200943,104835.95050078948
2026-03-12 17:00:10.410794,71730.55228542004,34071.01622139664,105801.56850681668
2026-03-12 17:00:10.416591,73191.15721038004,31945.641370192716,105136.79858057277
2026-03-12 17:00:10.424462,82319.23212448004,22048.672687677004,104367.90481215704
2026-03-12 17:00:12.397399,78635.49578028003,26528.683146253967,105164.178926534
2026-03-12 17:00:12.398824,74171.31796558003,30983.94699310913,105155.26495868916
2026-03-12 17:00:12.474319,71248.02873350003,34041.924569989016,105289.95330348905
2026-03-12 17:00:12.475649,75729.40061165004,29551.576237843325,105280.97684949337
2026-03-12 17:00:12.552505,88107.77275905004,17770.22160794983,105877.99436699988
2026-03-12 17:00:12.553176,91078.26286825005,14793.781918154906,105872.04478640496
2026-03-12 17:00:12.627649,81952.20179161004,23874.701542391966,105826.90333400201
2026-03-12 17:00:12.629603,79312.78638505004,26508.84682962494,105821.63321467498
2026-03-12 17:00:12.631074,72385.95144897004,33421.84789928437,105807.7993482544
2026-03-12 17:00:12.632714,67446.77153538004,38351.16651990281,105797.93805528285
2026-03-12 17:00:12.706286,72368.51378041005,34073.94765415802,106442.46143456807
2026-03-12 17:00:12.707411,76089.10243501005,30345.90549905243,106435.00793406248
2026-03-12 17:00:12.783875,69339.26942712005,37272.164702033995,106611.43412915405
2026-03-12 17:00:12.785607,64072.497483120045,42528.41822210235,106600.9157052224
2026-03-12 17:00:12.864966,69476.11150040005,37366.85189148483,106842.96339188487
2026-03-12 17:00:12.866021,76287.64962391005,30541.667883775328,106829.31750768538
2026-03-12 17:00:12.948305,72785.60446703005,33429.1122911438,106214.71675817385
2026-03-12 17:00:13.029029,75469.07461659005,31057.30015718536,106526.3747737754
