timestamp,cash,market_value,total_equity
2026-03-12 10:27:03.490767,89979.98381725,10000.002505226135,99979.98632247614
2026-03-12 10:27:03.492832,86352.09674717,13620.643220533751,99972.73996770375
2026-03-12 10:27:03.494922,78482.94506097,21474.083473997496,99957.0285349675
2026-03-12 10:27:03.496666,72791.45873569,27154.201662693788,99945.66039838378
2026-03-12 10:27:03.499482,64629.17230785,35300.18571950531,99929.35802735531
2026-03-12 10:27:05.280968,72678.60052177,29192.087160807037,101870.68768257703
2026-03-12 10:27:05.283236,69555.35738791,32309.093872119905,101864.4512600299
2026-03-12 10:27:05.448214,72623.15513476,28557.2860330307,101180.4411677907
2026-03-12 10:27:05.450505,68052.62026888001,33118.69062611084,101171.31089499085
2026-03-12 10:27:05.579256,78590.70402188001,21670.002141777037,100260.70616365704
2026-03-12 10:27:05.580665,86574.93608468001,13669.77964690399,100244.715731584
2026-03-12 10:27:05.581310,95798.20574276001,4428.034548295593,100226.2402910556
2026-03-12 10:27:05.581347,100217.38883224,0.0,100217.38883224
2026-03-12 10:27:05.581855,95940.44177976,4268.406702062988,100208.84848182299
2026-03-12 10:27:05.736137,100169.2070376,0.0,100169.2070376
2026-03-12 10:27:05.736961,104397.97229544,-4.236675826992196,104393.73561961301
2026-03-12 10:27:05.738410,97377.52989066001,7002.182538633,104379.71242929301
2026-03-12 10:27:05.739983,90327.80071135,14037.834536573826,104365.63524792383
2026-03-12 10:27:05.741844,81896.50616457,22452.28526718067,104348.79143175067
2026-03-12 10:27:05.879699,77637.16573897,21942.816950662615,99579.98268963261
2026-03-12 10:27:05.881130,84593.9879135,14972.06319778023,99566.05111128022
2026-03-12 10:27:05.881775,91633.7650819,7918.185525299455,99551.95060719945
2026-03-12 10:27:05.881821,99536.12383245,0.0,99536.12383245
2026-03-12 10:27:05.882409,95276.78340685,4250.833488500977,99527.61689535098
2026-03-12 10:27:08.493570,86719.57539293,13189.91450354004,99909.48989647004
2026-03-12 10:27:08.494399,82092.95628309,17807.294356291197,99900.2506393812
2026-03-12 10:27:08.495545,75363.71673269,24523.093792240907,99886.8105249309
2026-03-12 10:27:08.497130,72370.57641493999,27510.25688930969,99880.83330424968
2026-03-12 10:27:08.578285,79136.22495349999,20728.70925762024,99864.93421112023
2026-03-12 10:27:08.579089,83792.21599373998,16063.392646878052,99855.60864061804
2026-03-12 10:27:08.579462,86793.44311943998,13056.154013485719,99849.5971329257
2026-03-12 10:27:08.662857,84764.30503613998,14758.498313165284,99522.80334930526
2026-03-12 10:27:08.664042,77700.02426325998,21808.67343506775,99508.69769832774
2026-03-12 10:27:08.665616,73736.22331617998,25764.558823139956,99500.78213931994
2026-03-12 10:27:08.756761,80829.04386457999,18885.56543698044,99714.60930156043
2026-03-12 10:27:08.758346,84788.78818011998,14917.888660729217,99706.6768408492
2026-03-12 10:27:08.759084,97653.87051117998,2027.0399493255616,99680.91046050555
2026-03-12 10:27:08.886844,95400.36485977998,4223.485246812439,99623.85010659242
2026-03-12 10:27:08.887489,97370.89768987997,2249.0051103530886,99619.90280023306
2026-03-12 10:27:08.888196,95001.09099157997,4614.079086563873,99615.17007814384
2026-03-12 10:27:08.889389,86477.26872814997,13120.878136101532,99598.1468642515
2026-03-12 10:27:08.891218,78613.22752576997,20969.215713823698,99582.44323959366
2026-03-12 10:27:08.995197,87356.60273654996,12594.608219460297,99951.21095601025
2026-03-12 10:27:08.995737,95164.04353068996,4771.525856417084,99935.56938710704
2026-03-12 10:27:08.995773,99926.03075297996,0.0,99926.03075297996
2026-03-12 10:27:08.996269,108669.40596375996,-8.758816421080882,108660.64714733888
2026-03-12 10:27:09.190072,99486.70607249995,9039.624622352267,108526.33069485221
2026-03-12 10:27:09.193179,95466.41676544995,13051.884713569307,108518.30147901925
2026-03-12 10:27:09.195064,86571.78470646995,13176.625619186401,99748.41032565635
2026-03-12 10:27:09.198212,80962.90118749994,18774.30972597275,99737.21091347269
2026-03-12 10:27:09.341386,86468.41117345994,12924.65047649002,99393.06164994996
2026-03-12 10:27:09.343204,79954.38385787995,19425.66630491409,99380.05016279404
2026-03-12 10:27:09.460700,86372.72953279995,12865.389583728029,99238.11911652797
2026-03-12 10:27:09.462835,83642.92435509994,15589.744202120972,99232.66855722091
2026-03-12 10:27:09.590644,86384.13127234994,13036.200753660583,99420.33202601052
2026-03-12 10:27:09.592517,82813.97359694995,16599.227116349794,99413.20071329974
2026-03-12 10:27:09.595004,85555.18051419995,16596.479556850372,102151.66007105033
2026-03-12 10:27:09.721970,89439.08437212995,12608.303590190064,102047.38796232
2026-03-12 10:27:09.723563,86702.91014912995,12595.063323666382,99297.97347279634
2026-03-12 10:27:09.725666,79256.61058552995,20026.492529789735,99283.10311531968
2026-03-12 10:27:09.728274,76520.43636252996,22757.20318051605,99277.63954304601
2026-03-12 10:27:09.730357,80161.76040267995,19108.586278170013,99270.34668084997
2026-03-12 10:27:09.861568,88967.73049921995,10140.844819408416,99108.57531862837
2026-03-12 10:27:09.862213,96370.16092001995,2723.58390189743,99093.74482191738
2026-03-12 10:27:09.862258,99088.30047561995,0.0,99088.30047561995
2026-03-12 10:27:09.863016,96009.09355939995,3073.057557904816,99082.15111730476
2026-03-12 10:27:09.864268,90182.66104064995,8887.853635633088,99070.51467628304
2026-03-12 10:27:09.988775,96089.26030314996,3153.814510562897,99243.07481371285
2026-03-12 10:27:09.990253,93806.94223332996,5431.575101751709,99238.51733508166
2026-03-12 10:27:09.992275,90973.78583304996,8259.073961058808,99232.85979410876
2026-03-12 10:27:09.994898,83271.93133096996,15945.55024074631,99217.48157171627
2026-03-12 10:27:09.996950,86419.44319602997,12791.735730183413,99211.17892621338
2026-03-12 10:27:10.131475,84141.65188414996,15240.407351358033,99382.059235508
2026-03-12 10:27:10.133607,91773.34612398996,7593.429043545532,99366.7751675355
2026-03-12 10:27:10.136516,83639.48082550996,15711.053288043213,99350.53411355318
2026-03-12 10:27:10.261722,85914.55043858997,13263.259817340851,99177.81025593082
2026-03-12 10:27:10.262976,88314.73776804996,10858.264530197142,99173.0022982471
2026-03-12 10:27:10.264806,84253.08384074997,14911.807198112489,99164.89103886246
2026-03-12 10:27:10.266067,92068.23508332997,7080.998580796814,99149.23366412679
2026-03-12 10:27:10.385069,82842.98141490997,16306.873653354647,99149.85506826462
2026-03-12 10:27:10.386202,86858.86579240997,12282.94590261078,99141.81169502075
2026-03-12 10:27:10.388146,78799.37370043997,20326.33807139206,99125.71177183204
2026-03-12 10:27:10.390012,74964.15612210997,24153.89425187683,99118.0503739868
2026-03-12 10:27:10.514417,72072.00784468997,27026.38416838913,99098.39201307911
2026-03-12 10:27:10.516739,67921.61125082997,31168.491786359406,99090.10303718937
2026-03-12 10:27:10.519671,65716.73707482997,33368.96285078811,99085.69992561809
2026-03-12 10:27:10.522548,77456.75529802998,21605.422233402252,99062.17753143223
2026-03-12 10:27:10.644149,79678.20562346998,19562.500593787387,99240.70621725736
2026-03-12 10:27:10.646739,76012.71873650998,23220.665368628695,99233.38410513868
2026-03-12 10:27:10.648661,85275.86155769999,13938.969834866333,99214.83139256632
2026-03-12 10:27:10.650410,80935.65332804999,18270.508083653258,99206.16141170324
2026-03-12 10:27:10.770173,78879.36363217999,20212.096233418277,99091.45986559827
2026-03-12 10:27:10.772196,85996.77930765999,13080.42447813263,99077.20378579262
2026-03-12 10:27:10.774761,83710.95623839999,15361.683673764039,99072.63991216403
2026-03-12 10:27:10.898779,78180.19093084999,20902.44386538391,99082.6347962339
2026-03-12 10:27:10.901151,80475.85554743,18602.18028767853,99078.03583510852
2026-03-12 10:27:10.904202,82771.52016401,18599.879326553142,101371.39949056314
2026-03-12 10:27:11.038629,85684.53765109,15079.136920762434,100763.67457185243
2026-03-12 10:27:11.040569,83423.05613183,15038.140145549012,98461.19627737901
2026-03-12 10:27:11.041844,91025.58663176,7420.382868228149,98445.96949998815
2026-03-12 10:27:12.228016,88908.74086112,9784.789452342988,98693.53031346298
2026-03-12 10:27:12.229112,94434.02681966,4248.4361374580385,98682.46295711803
2026-03-12 10:27:12.230913,87938.14288218999,10731.349561752319,98669.4924439423
2026-03-12 10:27:12.350888,84138.78849237999,14634.658779370116,98773.4472717501
2026-03-12 10:27:12.353997,75327.36930195999,23428.481595077516,98755.85089703751
2026-03-12 10:27:12.356631,81863.44838868998,16879.30870304565,98742.75709173564
2026-03-12 10:27:12.359759,88399.52747541998,16872.757497743794,105272.28497316377
2026-03-12 10:27:12.362117,90523.78063815998,14744.248820000264,105268.02945816025
2026-03-12 10:27:12.483393,83978.57579632998,15007.127211697389,98985.70300802737
2026-03-12 10:27:12.486148,81935.09666330999,17046.526922045137,98981.62358535512
2026-03-12 10:27:12.488206,90839.22160461,8124.565510698701,98963.78711530869
2026-03-12 10:27:12.489647,93157.46770241,5801.674937448883,98959.14263985888
2026-03-12 10:27:12.611259,83823.08220572,15215.243575629425,99038.32578134943
2026-03-12 10:27:12.613656,74488.70021652,24530.98887326355,99019.68908978355
2026-03-12 10:27:12.615484,76524.93886442,22490.67218599167,99015.61105041167
2026-03-12 10:27:12.616792,80376.40849762,18631.48859231949,99007.89708993948
2026-03-12 10:27:12.618764,82412.64714552,18629.448852947608,101042.0959984676
2026-03-12 10:27:12.740779,78600.16608928,22595.347070087046,101195.51315936705
