timestamp,cash,market_value,total_equity
2026-03-12 16:49:32.894152,89979.98381725,10000.002505226135,99979.98632247614
2026-03-12 16:49:32.894982,86352.09674717,13620.643220533751,99972.73996770375
2026-03-12 16:49:32.896046,78482.94506097,21474.083473997496,99957.0285349675
2026-03-12 16:49:32.897169,72791.45873569,27154.201662693788,99945.66039838378
2026-03-12 16:49:32.898549,64629.17230785,35300.18571950531,99929.35802735531
2026-03-12 16:49:34.832626,62990.80241415,42047.33090513458,105038.13331928458
2026-03-12 16:49:34.834933,72136.46082255,32883.35638531341,105019.81720786341
2026-03-12 16:49:34.836521,80643.28942382999,24359.49280606537,105002.78222989535
2026-03-12 16:49:34.924280,82280.56640237999,22694.972042514037,104975.53844489403
2026-03-12 16:49:34.924708,92423.82256845999,12531.398669662476,104955.22123812247
2026-03-12 16:49:35.002584,90263.04215219998,14378.094144317627,104641.13629651761
2026-03-12 16:49:35.003668,82740.49076151998,21885.624840293884,104626.11560181386
2026-03-12 16:49:35.005089,78519.55242487998,26098.13410225067,104617.68652713065
2026-03-12 16:49:35.080218,86072.49500227997,18756.34909672165,104828.84409900162
2026-03-12 16:49:35.081030,90289.11355659997,14531.283522576141,104820.39707917611
2026-03-12 16:49:35.081436,102637.12013709998,2158.5461738861086,104795.66631098608
2026-03-12 16:49:35.160672,100268.60883229997,4466.357666744995,104734.96649904497
2026-03-12 16:49:35.161071,102366.98189951997,2363.7811756469728,104730.76307516695
2026-03-12 16:49:35.161491,99876.23526711998,4849.553474972534,104725.78874209251
2026-03-12 16:49:35.162197,90917.45172104998,13790.44515762787,104707.89687867784
2026-03-12 16:49:35.163279,82652.10696001997,22039.284938383484,104691.39189840345
2026-03-12 16:49:35.241670,91841.64703623997,13237.33115293579,105078.97818917576
2026-03-12 16:49:35.242068,100047.50307882998,5015.035365408325,105062.53844423831
2026-03-12 16:49:35.242098,105052.51308486998,0.0,105052.51308486998
2026-03-12 16:49:35.242560,114242.05316108998,-9.205769224489114,114232.84739186549
2026-03-12 16:49:35.319176,104588.45738538998,9503.2148390679,114091.67222445787
2026-03-12 16:49:35.320339,100362.02266508999,13721.208676165068,114083.23134125506
2026-03-12 16:49:35.321107,91013.50720706998,13852.314973495482,104865.82218056546
2026-03-12 16:49:35.322236,85117.00188805998,19737.046613396455,104854.04850145643
2026-03-12 16:49:35.399811,90904.83274873998,13587.418529042816,104492.2512777828
2026-03-12 16:49:35.400925,84056.57395733998,20421.99821697006,104478.57217431004
2026-03-12 16:49:35.477958,90804.24178093998,13525.118902522276,104329.36068346225
2026-03-12 16:49:35.479072,87934.37993687998,16389.25055617523,104323.63049305521
2026-03-12 16:49:35.569287,90816.22860642998,13704.689283166503,104520.91788959649
2026-03-12 16:49:35.570668,87062.89709242998,17450.523589990233,104513.42068242021
2026-03-12 16:49:35.572325,89944.74576197998,17447.63506289488,107392.38082487485
2026-03-12 16:49:35.661408,94027.80178835998,13254.96278508421,107282.76457344419
2026-03-12 16:49:35.662177,91151.24404895998,13241.043207141876,104392.28725610186
2026-03-12 16:49:35.663279,83322.89558455998,21053.75842660141,104376.65401116139
2026-03-12 16:49:35.664664,80446.33784515999,23924.572218209072,104370.91006336905
2026-03-12 16:49:35.665688,84274.48705665999,20088.755983902738,104363.24304056272
2026-03-12 16:49:35.751299,93532.03400195998,10661.141389679718,104193.1753916397
2026-03-12 16:49:35.751786,101314.26256515998,2863.3213944099425,104177.58395956992
2026-03-12 16:49:35.751817,104171.86028283997,0.0,104171.86028283997
2026-03-12 16:49:35.752262,100934.67022057998,3230.7251260765074,104165.39534665649
2026-03-12 16:49:35.753020,94809.31241628998,9343.849507430266,104153.16192372024
2026-03-12 16:49:35.830992,101018.94988882997,3315.6254285087584,104334.57531733873
2026-03-12 16:49:35.831729,98619.54413670997,5710.239862619781,104329.78399932975
2026-03-12 16:49:35.832789,95641.04081050996,8682.79540439453,104323.8362149045
2026-03-12 16:49:35.834275,87544.04985395996,16763.619216913605,104307.66907087357
2026-03-12 16:49:35.835425,90853.04932193997,13447.993788404845,104301.0431103448
2026-03-12 16:49:35.914968,88458.40288895997,16022.28690845413,104480.6897974141
2026-03-12 16:49:35.916086,96481.63404710997,7982.987474604796,104464.62152171477
2026-03-12 16:49:35.917451,87930.47436102996,16517.072862031553,104447.54722306151
2026-03-12 16:49:35.996165,90322.25933420996,13943.702513670349,104265.9618478803
2026-03-12 16:49:35.996905,92845.58131056996,11415.32597978821,104260.90729035817
2026-03-12 16:49:35.997912,88575.55939274996,15676.820480403137,104252.3798731531
2026-03-12 16:49:35.998667,96791.65395242996,7444.265316487121,104235.91926891707
2026-03-12 16:49:36.075990,87093.11504864995,17143.457519445037,104236.572568095
2026-03-12 16:49:36.076756,91315.01936714996,12913.097218467712,104228.11658561767
2026-03-12 16:49:36.077787,82842.05067620995,21369.13997239685,104211.1906486068
2026-03-12 16:49:36.078899,78810.07098592995,25393.065270446776,104203.13625637673
2026-03-12 16:49:36.156031,75769.54252104995,28412.92675361404,104182.46927466399
2026-03-12 16:49:36.157480,71406.23045338996,32767.524520952604,104173.75497434256
2026-03-12 16:49:36.159343,69088.23930738996,35080.88666735153,104169.12597474149
2026-03-12 16:49:36.160668,81430.56008306995,22713.83672629013,104144.39680936009
2026-03-12 16:49:36.238331,83765.97777530996,20566.10667457657,104332.08444988653
2026-03-12 16:49:36.239741,79912.44013645996,24411.9465160759,104324.38665253586
2026-03-12 16:49:36.240727,89650.81204316996,14654.07008684845,104304.8821300184
2026-03-12 16:49:36.241787,85087.93128373996,19207.836107196046,104295.767390936
2026-03-12 16:49:36.320977,82926.14771562997,21249.03349156265,104175.18120719263
2026-03-12 16:49:36.322073,90408.69999751997,13751.493766614532,104160.1937641345
2026-03-12 16:49:36.323539,88005.60005538998,16149.795637875366,104155.39569326534
2026-03-12 16:49:36.395648,82191.10990378998,21974.793643319703,104165.90354710969
