timestamp,cash,market_value,total_equity
2026-03-12 01:13:55.693538,91972.69508424,8011.2750193214415,99983.97010356144
2026-03-12 01:13:55.694379,87497.76513646,12477.267958249664,99975.03309470967
2026-03-12 01:13:55.695548,82074.7576622,17889.44686353073,99964.20452573073
2026-03-12 01:13:55.768498,78149.29735717,21866.221189118194,100015.5185462882
2026-03-12 01:13:55.839016,82143.24908657,18194.142807927703,100337.3918944977
2026-03-12 01:13:55.913895,75895.95517761,24272.949132141875,100168.90430975187
2026-03-12 01:13:55.987533,80415.65260074999,20096.702177275085,100512.35477802508
2026-03-12 01:13:56.055617,73282.01695542,27073.799838358307,100355.8167937783
2026-03-12 01:13:56.121040,80480.86635589,20103.49789690094,100584.36425279094
2026-03-12 01:13:56.185721,76447.46668665,23902.79861362076,100350.26530027077
2026-03-12 01:13:56.249329,80487.68807889,20237.050512177277,100724.73859106727
2026-03-12 01:13:56.250084,85934.04966505,14779.781071106718,100713.83073615671
2026-03-12 01:13:56.318149,80561.11483705,20191.451072037507,100752.56590908751
2026-03-12 01:13:56.447015,76403.66567835001,24063.009795547485,100466.67547389749
2026-03-12 01:13:56.512316,82726.11507675001,18242.369877543642,100968.48495429364
2026-03-12 01:13:56.513768,78044.09568339001,22915.039518788144,100959.13520217815
2026-03-12 01:13:56.579161,71402.16607461001,29733.80962197037,101135.97569658038
2026-03-12 01:13:56.580603,76111.73898293001,25014.803030210114,101126.54201314012
2026-03-12 01:13:56.581711,80452.05621253,20665.79090141449,101117.8471139445
2026-03-12 01:13:56.643710,85972.77720533,15284.818199164582,101257.59540449458
2026-03-12 01:13:56.706550,78474.06248685,22086.438266025543,100560.50075287555
2026-03-12 01:13:56.768828,76052.49063909,24401.421023645016,100453.91166273502
2026-03-12 01:13:56.770456,72401.82015102,28044.799425030516,100446.61957605052
2026-03-12 01:13:56.830679,78861.9520439,22015.966353497315,100877.91839739733
2026-03-12 01:13:56.831721,81302.39723120001,19570.632179260254,100873.02941046027
2026-03-12 01:13:56.893702,76542.1048806,23979.127097223663,100521.23197782367
2026-03-12 01:13:56.895318,73028.56960470001,27485.646799571226,100514.21640427124
2026-03-12 01:13:56.955802,77817.73654722,23043.01076329956,100860.74731051957
2026-03-12 01:13:56.956821,81331.25469412,19522.454139901733,100853.70883402173
2026-03-12 01:13:57.023138,76569.26374368,24295.85778888092,100865.12153256092
2026-03-12 01:13:57.024925,73717.81776396,27141.6083783432,100859.4261423032
2026-03-12 01:13:57.343423,83286.17009419,18616.736635517882,101902.90672970789
2026-03-12 01:13:57.469115,86121.69477555,15736.931220455168,101858.62599600517
2026-03-12 01:13:57.549540,82715.71015649001,19185.22534177704,101900.93549826705
